#Time stamp,Missing info,jobID,"Task index within the job",machine ID,Event type,username,Scheduling class,Priority,resource request for CPU cores,resource request for RAM,resource request for local disk space,different-machine constraint,
0,,192299653,30,904770,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,31,4239638414,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,32,3858945898,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,33,351701561,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,34,317470589,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,35,38736850,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,36,257346177,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,37,2107206511,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,38,903235,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,39,318411570,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,40,927860065,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,41,317477855,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,42,3463939774,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,43,708535613,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,44,4868193536,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,45,336023614,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,46,3890244170,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,47,336021540,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,48,1272215,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,49,711251,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,50,3867931922,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,51,1515392980,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,52,2893790008,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,53,4820110704,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,54,351607162,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,55,1331993,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,56,381368,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,57,3938910974,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,58,3545697508,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,59,902886,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,60,294935062,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,61,539356093,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,62,616478886,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,63,38738181,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,64,329055032,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,65,3689260641,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,66,611259118,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,67,1093204,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,68,4820250647,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,69,3676415236,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,70,486699,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,71,4081219342,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,72,902367,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,73,30789398,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,74,1269761,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,75,4820453791,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,76,351655236,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,77,449612510,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,78,272868975,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,79,372620492,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,80,295001076,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,81,5489339178,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,82,4820279445,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,83,5655258253,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,84,6566421,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,85,1270933,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,86,16915974,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,87,9786982,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,88,1269058,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,89,2055351239,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,90,257408789,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,91,257407461,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,92,351612837,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,93,63619231,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,94,257337213,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,95,376263236,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,96,3583149260,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,97,317488461,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,98,376288168,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,99,3915235287,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,100,1338920,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,101,317302940,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,102,6566940,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,103,351641902,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,104,1093516,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,105,317497247,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,106,463289792,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,107,2496984564,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,108,336053720,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,109,351604753,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,110,351701759,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,111,2886921013,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,112,554324303,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,113,257502318,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,114,3974635171,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,115,351634517,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,116,4155527081,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,117,3231094147,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,118,97958435,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,119,421574,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,120,418564,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,121,590638613,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,122,1335148,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,123,4469209777,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,124,609947221,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,125,336039641,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,126,6571231,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,127,257348892,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,128,3584882003,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,129,1436350719,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,130,336041158,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,131,317486501,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,132,227323298,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,133,317495588,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,134,3689296354,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,135,5532418087,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,136,3550423374,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,137,854675755,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,138,6640623,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,139,3936487777,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,140,257502010,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,141,63690188,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,142,1436488903,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,143,6564891,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,144,602980,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,145,340153832,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,146,351640884,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,147,294924089,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,148,1095053,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,149,368771442,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,150,1436491870,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,151,257495888,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,152,,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,153,255718233,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,154,4820102717,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,155,2108188960,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,156,317496418,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,157,628339360,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,158,3829166,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,159,257408514,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,160,317468384,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,161,317470591,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,162,759653171,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,163,1271590,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,164,6566735,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,165,257500453,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,166,329248452,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,167,3417000070,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,168,2787065065,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,169,1271016,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,170,8055083,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,171,30788623,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,172,766861936,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,173,38647037,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,174,82738035,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,175,1150028497,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,176,30789456,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,177,3349108012,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,178,7777244,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,179,294772556,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,180,351604319,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,181,5140209560,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,182,4469913217,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,183,351647935,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,184,317486392,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,185,295005077,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,186,351607178,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,187,351660533,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,188,4245992245,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,189,2851265,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,190,782232980,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,191,317487213,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,192,155313295,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,193,4820156550,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,194,257501970,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,195,376229316,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,196,1273445,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,197,7778342,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,198,4302623190,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,199,2097465628,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
0,,192299653,200,2440840453,0,XAk+iT/NLGe4Ow+7ARniw9vei1mUmLS0U2w0PFWXEwk=,3,9,0.0625,0.02863,0.000309,1,
